PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;FFT;PET;P6240;P6240S1;P6240S2;P6250;P6260;P6260S1;P6260S1A1;P6260S2;P6270;P6280;P6290;P3362S1;P3362S2;P3362S3;P3362S4;P3362S5;P3362S6;P3362S7;P3362S8;P3362S7A1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351
20241040;10;2024;7985870;1;1;1;50;94;1;72.19119971;94;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985871;1;1;1;50;94;1;70.157505347;94;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985871;1;2;1;50;94;1;70.157505347;94;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985872;1;1;1;50;94;1;66.932733263;94;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985872;1;2;1;50;94;1;66.932733263;94;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985873;1;1;1;50;94;1;67.368386087;94;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985873;1;2;1;50;94;1;67.368386087;94;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985874;1;1;1;50;94;1;80.323908794;94;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985874;1;2;1;50;94;1;80.323908794;94;1;;1;1;;2;2;2;;;;1;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985874;1;3;1;50;94;1;80.323908794;94;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985874;1;4;1;50;94;1;80.323908794;94;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985874;1;5;1;50;94;1;80.323908794;94;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985875;1;1;1;50;94;1;42.699713026;94;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985875;1;2;1;50;94;1;42.699713026;94;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985875;1;3;1;50;94;1;42.699713026;94;1;;1;2;;;2;2;;;;2;1;;;1;;;;;;;;;;;;;;;1
20241040;10;2024;7985876;1;1;1;50;94;1;42.127286634;94;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985877;1;1;1;50;94;1;74.552695409;94;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985877;1;2;1;50;94;1;74.552695409;94;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985878;1;1;1;50;94;1;78.198775814;94;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985879;1;1;1;50;94;1;77.76312299;94;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985881;1;1;1;50;94;1;34.497380479;94;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985881;1;2;1;50;94;1;34.497380479;94;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985881;1;3;1;50;94;1;34.497380479;94;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985881;1;4;1;50;94;1;34.497380479;94;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985883;1;1;1;50;94;1;78.198775814;94;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985884;1;1;1;50;95;1;188.6846755;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985884;1;4;1;50;95;1;188.6846755;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985884;1;5;1;50;95;1;188.6846755;95;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985885;1;1;1;50;95;1;115.80326932;95;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985885;1;2;1;50;95;1;115.80326932;95;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985885;1;3;1;50;95;1;115.80326932;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985885;1;4;1;50;95;1;115.80326932;95;1;;1;4;;;2;2;;;;2;1;;1;1;;;;;;;;;;;;;;;1
20241040;10;2024;7985885;1;5;1;50;95;1;115.80326932;95;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;1;10;;;;;;
20241040;10;2024;7985886;1;1;1;50;95;1;197.14915059;95;1;;1;6;INCAPACIDAD MEDICA;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985887;1;1;1;50;95;1;193.86106971;95;1;;1;2;;;2;2;;;;2;1;;;;1;1;1;;;;;;;;;;;;1
20241040;10;2024;7985887;1;2;1;50;95;1;193.86106971;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985888;1;1;1;50;95;1;96.60791657;95;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985889;1;1;1;50;95;1;109.90822643;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985890;1;1;1;50;95;1;193.86106971;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985890;1;2;1;50;95;1;193.86106971;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985891;1;1;1;50;95;1;234.73668009;95;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;1;10;;;;;;
20241040;10;2024;7985891;1;2;1;50;95;1;234.73668009;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985891;1;4;1;50;95;1;234.73668009;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985892;1;1;1;50;95;1;90.031754801;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985892;1;2;1;50;95;1;90.031754801;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985892;1;3;1;50;95;1;90.031754801;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985893;1;1;1;50;95;1;242.32633714;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985893;1;2;1;50;95;1;242.32633714;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985894;1;1;1;50;95;1;120.75989571;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985895;1;1;1;50;95;1;114.28940295;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985895;1;2;1;50;95;1;114.28940295;95;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985896;1;1;1;50;95;1;137.38528304;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985897;1;1;1;50;95;1;137.38528304;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985898;1;1;1;50;95;1;120.89904907;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985899;1;1;1;50;95;1;115.20501544;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985899;1;2;1;50;95;1;115.20501544;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985900;1;1;1;50;95;1;115.20501544;95;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985900;1;2;1;50;95;1;115.20501544;95;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985901;1;1;1;50;95;1;115.20501544;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985901;1;2;1;50;95;1;115.20501544;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985902;1;1;1;50;95;1;109.51098182;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985902;1;2;1;50;95;1;109.51098182;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985902;1;3;1;50;95;1;109.51098182;95;1;;1;6;ENFERMA EN CASA;;2;2;;;;1;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985903;1;1;1;50;95;1;106.26870823;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985904;1;1;1;50;95;1;220.10633924;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985904;1;2;1;50;95;1;220.10633924;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985904;1;3;1;50;95;1;220.10633924;95;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985905;1;1;1;50;95;1;106.26870823;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985906;1;1;1;50;95;1;102.65181925;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985906;1;2;1;50;95;1;102.65181925;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985907;1;1;1;50;95;1;134.59919208;95;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985907;1;2;1;50;95;1;134.59919208;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985907;1;3;1;50;95;1;134.59919208;95;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985907;1;4;1;50;95;1;134.59919208;95;1;;1;4;;;2;2;;;;2;1;;1;1;;;;;;;;;;;;;;;1
20241040;10;2024;7985908;1;1;1;50;95;1;96.60791657;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985909;1;1;1;50;95;1;85.759411615;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985909;1;2;1;50;95;1;85.759411615;95;1;;1;3;;;2;2;;;;1;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985910;1;1;1;50;95;1;137.38528304;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985911;1;1;1;50;95;1;137.38528304;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985912;1;1;1;50;95;1;120.75989571;95;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985913;1;1;1;50;95;1;137.38528304;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985914;1;1;1;50;95;1;104.73183222;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985914;1;2;1;50;95;1;104.73183222;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985917;1;1;1;50;95;1;96.60791657;95;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985918;1;1;1;50;97;1;23.110185414;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985918;1;2;1;50;97;1;23.110185414;97;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985919;1;1;1;50;97;1;17.763085053;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985920;1;1;1;50;97;1;17.763085053;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985921;1;1;1;50;97;1;24.679646424;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985921;1;2;1;50;97;1;24.679646424;97;1;;1;4;;;2;1;1;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985922;1;1;1;50;97;1;27.754820396;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985923;1;1;1;50;97;1;27.754820396;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985924;1;1;1;50;97;1;15.794973711;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985924;1;2;1;50;97;1;15.794973711;97;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985925;1;1;1;50;97;1;18.657240335;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985926;1;1;1;50;97;1;28.1953731;97;;1;1;6;CHAGRA PREDIO DONDE REALIZAN TRABAJOS AGROPECUARIOS COMO SIEMBRA Y COSECHA DE PRODUCTOS AGRICOLAS DE LA REGION COMO PIÑAS PLATANO YUCA AJIES Y PRODUCTOS DERIVADOS DE LA YUCA COMO FARIÑA Y CASABE PARA EL CONSUMO DEL HOGAR;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985927;1;1;1;50;97;1;28.715888712;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985927;1;2;1;50;97;1;28.715888712;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985928;1;1;1;50;97;1;21.947400587;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985928;1;2;1;50;97;1;21.947400587;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985928;1;3;1;50;97;1;21.947400587;97;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985929;1;1;1;50;97;1;31.643234247;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985929;1;2;1;50;97;1;31.643234247;97;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985929;1;3;1;50;97;1;31.643234247;97;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985930;1;1;1;50;97;1;22.663429215;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985930;1;2;1;50;97;1;22.663429215;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985931;1;1;1;50;97;1;15.794973711;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985931;1;2;1;50;97;1;15.794973711;97;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985932;1;1;1;50;97;1;34.767220504;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985932;1;2;1;50;97;1;34.767220504;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985934;1;1;1;50;97;1;17.763085053;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985935;1;1;1;50;97;1;13.82686237;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985935;1;2;1;50;97;1;13.82686237;97;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985935;1;3;1;50;97;1;13.82686237;97;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985936;1;1;1;50;97;1;26.247653962;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985936;1;2;1;50;97;1;26.247653962;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985936;1;3;1;50;97;1;26.247653962;97;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985936;1;4;1;50;97;1;26.247653962;97;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985936;1;5;1;50;97;1;26.247653962;97;1;;1;3;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985936;1;6;1;50;97;1;26.247653962;97;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985937;1;1;1;50;97;1;25.754842698;97;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985937;1;2;1;50;97;1;25.754842698;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985937;1;3;1;50;97;1;25.754842698;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985937;1;4;1;50;97;1;25.754842698;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985937;1;5;1;50;97;1;25.754842698;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985938;1;1;1;50;97;1;39.328945038;97;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985938;1;2;1;50;97;1;39.328945038;97;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985938;1;3;1;50;97;1;39.328945038;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985938;1;4;1;50;97;1;39.328945038;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985938;1;6;1;50;97;1;39.328945038;97;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985939;1;1;1;50;97;1;25.979081978;97;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985939;1;2;1;50;97;1;25.979081978;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985940;1;1;1;50;97;1;31.032751867;97;;1;1;6;POR MOTIVOS DE SALUD SE ENCONTRABA REMITIDA EN BOGOTA;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985940;1;2;1;50;97;1;31.032751867;97;;1;1;6;SE ENCONTRABA EN LA CIUDAD DE BOGOTA ACOMPAÑANDO A SU CONYUGE EN REMISION POR MOTIVOS DE SALUD;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985940;1;3;1;50;97;1;31.032751867;97;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985940;1;4;1;50;97;1;31.032751867;97;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985940;1;5;1;50;97;1;31.032751867;97;1;;1;3;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985940;1;8;1;50;97;1;31.032751867;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985940;1;9;1;50;97;1;31.032751867;97;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985941;1;1;1;50;97;1;28.065400423;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985941;1;2;1;50;97;1;28.065400423;97;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985941;1;3;1;50;97;1;28.065400423;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985941;1;4;1;50;97;1;28.065400423;97;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985944;1;1;1;50;97;1;19.528890657;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985945;1;1;1;50;97;1;10.650254801;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985946;1;1;1;50;97;1;21.322560383;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985947;1;1;1;50;97;1;18.657240335;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985949;1;1;1;50;97;1;28.205310199;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985949;1;2;1;50;97;1;28.205310199;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985952;1;1;1;50;97;1;31.719794738;97;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985953;1;1;1;50;97;1;16.080897679;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985953;1;2;1;50;97;1;16.080897679;97;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985955;1;1;1;50;97;1;17.763085053;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985957;1;1;1;50;97;1;18.657240335;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985961;1;1;1;50;97;1;21.322560383;97;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985966;1;1;1;50;99;1;64.979043939;99;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985967;1;1;1;50;99;1;98.053592258;99;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985967;1;2;1;50;99;1;98.053592258;99;1;;1;6;TRABAJADOR FAMILIAR SIN REMUNERACION;;2;2;;;;1;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985968;1;1;1;50;99;1;85.729809067;99;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985968;1;2;1;50;99;1;85.729809067;99;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985968;1;5;1;50;99;1;85.729809067;99;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985970;1;1;1;50;99;1;99.760858663;99;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985971;1;1;1;50;99;1;64.979043939;99;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985972;1;1;1;50;99;1;101.24228969;99;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985972;1;2;1;50;99;1;101.24228969;99;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985973;1;1;1;50;99;1;67.454983724;99;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985974;1;1;1;50;99;1;95.577652473;99;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985974;1;2;1;50;99;1;95.577652473;99;1;;1;2;;;2;2;;;;2;1;;;1;;;;;;;;;;;;;;;1
20241040;10;2024;7985978;1;1;1;50;99;1;69.525049172;99;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985978;1;2;1;50;99;1;69.525049172;99;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985979;1;1;1;50;99;1;48.333745548;99;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985979;1;2;1;50;99;1;48.333745548;99;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985980;1;1;1;50;99;1;44.021926206;99;;1;1;6;DESCANSANDO EN EL HOGAR;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985980;1;2;1;50;99;1;44.021926206;99;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985980;1;3;1;50;99;1;44.021926206;99;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985981;1;1;1;50;99;1;49.274109356;99;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985981;1;2;1;50;99;1;49.274109356;99;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985982;1;1;1;50;99;1;53.205791287;99;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985984;1;1;1;50;99;1;47.953608137;99;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985984;1;2;1;50;99;1;47.953608137;99;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;1;10;;;;;;
20241040;10;2024;7985985;1;1;1;50;99;1;72.728760045;99;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985985;1;2;1;50;99;1;72.728760045;99;1;;1;2;;;2;2;;;;2;1;;1;;;;;;;;;;;;;;;;1
20241040;10;2024;7985985;1;3;1;50;99;1;72.728760045;99;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;1;8;;2;;2;;
20241040;10;2024;7985985;1;4;1;50;99;1;72.728760045;99;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;1;10;;;;;;
20241040;10;2024;7985985;1;5;1;50;99;1;72.728760045;99;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985985;1;7;1;50;99;1;72.728760045;99;;1;1;6;DESCANSANDO EN EL HOGAR;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241040;10;2024;7985986;1;1;1;50;99;1;31.634350252;99;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985987;1;1;1;50;99;1;47.953608137;99;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985987;1;2;1;50;99;1;47.953608137;99;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241040;10;2024;7985988;1;1;1;50;99;1;53.205791287;99;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7986007;1;1;1;50;;1;283.2370923;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7986007;1;2;1;50;;1;283.2370923;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7986008;1;1;1;50;;1;167.44796981;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
